Sample,Species,exp_16s,cov1_cm,cov2_tp
smp_4,[Clostridium]_leptum,0,C,5
smp_4,[Clostridium]_scindens,0,C,5
smp_4,[Clostridium]_spiroforme,5.794,C,5
smp_5,Absiella_argi,0,M,2
smp_5,Absiella_dolichum,0,M,2
smp_5,Acinetobacter_sp.,0,M,2
smp_5,Acinetobacter_ursingii,0,M,2
smp_5,Actinomyces_graevenitzii,0,M,2
smp_5,Actinotignum_schaalii,0,M,2
smp_5,Akkermansia_muciniphila,1.59,M,2
smp_5,Alistipes_finegoldii,0,M,2
smp_5,Alistipes_indistinctus,0,M,2
smp_5,Alistipes_inops,0,M,2
smp_5,Alistipes_obesi,0,M,2
smp_5,Alistipes_sp.,0,M,2
smp_5,Anaerococcus_hydrogenalis,0,M,2
smp_5,Anaerococcus_vaginalis,0,M,2
smp_5,Anaerofustis_stercorihominis,0,M,2
smp_5,Anaeroglobus_geminatus,0,M,2
smp_5,Anaerostipes_caccae,0,M,2
smp_5,Anaerostipes_rhamnosivorans,0,M,2
smp_5,Anaerotruncus_sp.,0,M,2
smp_5,Atopobium_vaginae,0,M,2
smp_5,bacterium_YE57,0,M,2
smp_5,Bacteroidaceae_bacterium,0,M,2
smp_5,Bacteroides_barnesiae,0,M,2
smp_5,Bacteroides_caecigallinarum,0,M,2
smp_5,Bacteroides_clarus,0,M,2
smp_5,Bacteroides_coprocola,0,M,2
smp_5,Bacteroides_coprophilus,0,M,2
smp_5,Bacteroides_eggerthii,0,M,2
smp_5,Bacteroides_finegoldii,0,M,2
smp_5,Bacteroides_massiliensis,0,M,2
smp_5,Bacteroides_sartorii,0,M,2
smp_5,Bacteroides_sp.,0,M,2
smp_5,Bacteroides_stercoris,0.652,M,2
smp_5,Bacteroides_vulgatus,1.229,M,2
smp_5,Barnesiella_viscericola,0,M,2
smp_5,Bifidobacterium_animalis,0,M,2
smp_5,Bifidobacterium_bifidum,0.822,M,2
smp_5,Bifidobacterium_pullorum,0,M,2
smp_5,Blautia_caecimuris,0.629,M,2
smp_5,Blautia_faecis,0.241,M,2
smp_5,Blautia_hydrogenotrophica,2.518,M,2
smp_5,Blautia_sp.,0,M,2
smp_5,Blautia_stercoris,0,M,2
smp_5,Brachyspira_aalborgi,0,M,2
smp_5,Burkholderia_sp.,0.236,M,2
smp_5,Butyricicoccus_pullicaecorum,0,M,2
smp_5,Butyrivibrio_crossotus,0,M,2
smp_5,Campylobacter_concisus,0,M,2
smp_5,Campylobacter_gracilis,0,M,2
smp_5,Campylobacter_hominis,0,M,2
smp_5,Campylobacter_ureolyticus,0,M,2
smp_5,Candidatus_Babela,0,M,2
smp_5,Candidatus_Fonsibacter,0,M,2
smp_5,Candidatus_Nanopelagicus,0,M,2
smp_5,Candidatus_Stoquefichus,0,M,2
smp_5,Catenibacillus_scindens,0,M,2
smp_5,Christensenella_minuta,0,M,2
smp_5,Chryseobacterium_chaponense,0,M,2
smp_5,Cladosporium_iridis,0,M,2
smp_5,Cloacibacillus_evryensis,0,M,2
smp_5,Clostridiaceae_bacterium,0,M,2
smp_5,Clostridiales_bacterium,0,M,2
smp_5,Clostridium_butyricum,0,M,2
smp_5,Clostridium_paraputrificum,0,M,2
smp_5,Clostridium_perfringens,0,M,2
smp_5,Clostridium_tertium,0,M,2
smp_5,Colletotrichum_nicotianae,0,M,2
smp_5,Collinsella_sp.,0,M,2
smp_5,Collinsella_stercoris,0,M,2
smp_5,Collinsella_tanakaei,0,M,2
smp_5,Coprobacter_secundus,0,M,2
smp_5,Coprococcus_eutactus,0,M,2
smp_5,Corynebacterium_argentoratense,0,M,2
smp_5,Corynebacterium_aurimucosum,0,M,2
smp_5,Corynebacterium_durum,0,M,2
smp_5,Daucus_carota,0,M,2
smp_5,Desulfovibrio_ferrireducens,0,M,2
smp_5,Desulfovibrio_piger,0,M,2
smp_5,Desulfovibrio_sp.,0,M,2
smp_5,Dielma_sp.,0,M,2
smp_5,Eggerthella_sinensis,0,M,2
smp_5,Empedobacter_brevis,0,M,2
smp_5,Eubacteriaceae_bacterium,0,M,2
smp_5,Eubacterium_limosum,0,M,2
smp_5,Eubacterium_ramulus,0,M,2
smp_5,Eubacterium_saphenum,0,M,2
smp_5,Eubacterium_sp.,0,M,2
smp_5,Extibacter_muris,0,M,2
smp_5,Ezakiella_peruensis,0,M,2
smp_5,Faecalicatena_fissicatena,0,M,2
smp_5,Faecalicoccus_pleomorphus,0,M,2
smp_5,Faecalitalea_cylindroides,0,M,2
smp_5,Filimonas_sp.,0,M,2
smp_5,Flavonifractor_plautii,0,M,2
smp_5,Fusobacterium_mortiferum,0,M,2
smp_5,Fusobacterium_necrophorum,0,M,2
smp_5,Gabonibacter_massiliensis,0,M,2
smp_5,Gluconobacter_cerinus,0,M,2
smp_5,Gordonibacter_pamelaeae,0,M,2
smp_5,Gymnodinium_aureolum,0,M,2
smp_5,Haemophilus_parahaemolyticus,0,M,2
smp_5,Haemophilus_sputorum,0,M,2
smp_5,Holdemania_filiformis,0,M,2
smp_5,Ihubacter_massiliensis,0,M,2
smp_5,Ileibacterium_valens,0,M,2
smp_5,Intestinimonas_butyriciproducens,0,M,2
smp_5,Intestinimonas_sp.,0,M,2
smp_5,Joostella_marina,0,M,2
smp_5,Lachnoclostridium_phocaeense,0,M,2
smp_5,Lachnospiraceae_bacterium,0,M,2
smp_5,Lactobacillus_delbrueckii,0,M,2
smp_5,Lactobacillus_mucosae,0,M,2
smp_5,Lactobacillus_vaginalis,0,M,2
smp_5,Leptotrichia_sp.,0,M,2
smp_5,Massiliomicrobiota_timonensis,0,M,2
smp_5,Megasphaera_micronuciformis,0,M,2
smp_5,Micromonas_commoda,0,M,2
smp_5,Mobiluncus_curtisii,0,M,2
smp_5,Monocercomonoides_sp.,0,M,2
smp_5,Mordavella_sp.,0,M,2
smp_5,Murdochiella_asaccharolytica,0,M,2
smp_5,Murdochiella_vaginalis,0,M,2
smp_5,Myrothecium_gramineum,0,M,2
smp_5,Myrothecium_sp.,0,M,2
smp_5,Negativicoccus_succinicivorans,0,M,2
smp_5,Nephroselmis_pyriformis,0,M,2
smp_5,Odoribacter_laneus,0,M,2
smp_5,Odoribacter_splanchnicus,1.466,M,2
smp_5,Oryza_sativa,0,M,2
smp_5,Oxalobacter_formigenes,0,M,2
smp_5,Parabacteroides_goldsteinii,0,M,2
smp_5,Parabacteroides_johnsonii,0,M,2
smp_5,Parabacteroides_merdae,0.388,M,2
smp_5,Paraphaeosphaeria_neglecta,0,M,2
smp_5,Paraprevotella_xylaniphila,0,M,2
smp_5,Parasutterella_excrementihominis,0,M,2
smp_5,Peptococcus_niger,0,M,2
smp_5,Peptoniphilus_coxii,0,M,2
smp_5,Peptoniphilus_lacrimalis,0,M,2
smp_5,Peptoniphilus_timonensis,0,M,2
smp_5,Peptoniphilus_urinimassiliensis,0,M,2
smp_5,Peptostreptococcus_anaerobius,0,M,2
smp_5,Phalacroma_mitra,0,M,2
smp_5,Polycyclovorans_algicola,0,M,2
smp_5,Porphyromonas_asaccharolytica,0,M,2
smp_5,Porphyromonas_bennonis,0,M,2
smp_5,Porphyromonas_gingivalis,0,M,2
smp_5,Porphyromonas_somerae,0,M,2
smp_5,Prevotella_bergensis,0,M,2
smp_5,Prevotella_bivia,0,M,2
smp_5,Prevotella_buccae,0,M,2
smp_5,Prevotella_buccalis,0,M,2
smp_5,Prevotella_colorans,0,M,2
smp_5,Prevotella_copri,0,M,2
smp_5,Prevotella_denticola,0,M,2
smp_5,Prevotella_disiens,0,M,2
smp_5,Prevotella_histicola,0,M,2
smp_5,Prevotella_melaninogenica,0,M,2
smp_5,Prevotella_oralis,0,M,2
smp_5,Prevotella_shahii,0,M,2
smp_5,Prevotella_stercorea,0,M,2
smp_5,Prevotella_timonensis,0,M,2
smp_5,Prevotellaceae_bacterium,0,M,2
smp_5,Pseudaeromonas_sharmana,0,M,2
smp_5,Pyramidobacter_piscolens,0,M,2
smp_5,Rikenella_microfusus,0,M,2
smp_5,Rikenella_sp.,0,M,2
smp_5,Robinsoniella_peoriensis,0,M,2
smp_5,Roseburia_intestinalis,0.425,M,2
smp_5,Ruminococcaceae_bacterium,0.555,M,2
smp_5,Ruminococcus_bicirculans,0,M,2
smp_5,Ruminococcus_champanellensis,0,M,2
smp_5,Ruminococcus_lactaris,0,M,2
smp_5,Ruminococcus_sp.,0,M,2
smp_5,Sanguibacteroides_justesenii,0,M,2
smp_5,Scapharca_broughtonii,0,M,2
smp_5,Scardovia_wiggsiae,0,M,2
smp_5,Sellimonas_intestinalis,0,M,2
smp_5,Sneathia_amnii,0,M,2
smp_5,Spirochaeta_perfilievii,0,M,2
smp_5,Spirochaeta_psychrophila,0,M,2
smp_5,Streptococcus_agalactiae,0,M,2
smp_5,Streptococcus_mutans,0,M,2
smp_5,Streptococcus_salivarius,0,M,2
smp_5,Streptococcus_sobrinus,0,M,2
smp_5,Strombidium_paracapitatum,0,M,2
smp_5,Succinatimonas_hippei,0,M,2
smp_5,Sutterella_sp.,0,M,2
smp_5,Sutterella_wadsworthensis,9.625,M,2
smp_5,Tannerella_forsythia,0,M,2
smp_5,Tausonia_sp.,0,M,2
smp_5,Veillonella_magna,0,M,2
smp_5,Weissella_diestrammenae,0,M,2
smp_5,[Clostridium]_aldenense,0.765,M,2
smp_5,[Clostridium]_colinum,0,M,2
smp_5,[Clostridium]_glycyrrhizinilyticum,1.335,M,2
smp_5,[Clostridium]_hylemonae,0,M,2
smp_5,[Clostridium]_leptum,0.995,M,2
smp_5,[Clostridium]_scindens,0,M,2
smp_5,[Clostridium]_spiroforme,5.419,M,2
smp_6,Absiella_argi,0,M,2
smp_6,Absiella_dolichum,0,M,2
smp_6,Acinetobacter_sp.,0,M,2
smp_6,Acinetobacter_ursingii,0,M,2
smp_6,Actinomyces_graevenitzii,0,M,2
smp_6,Actinotignum_schaalii,0,M,2
smp_6,Akkermansia_muciniphila,3.33,M,2
smp_6,Alistipes_finegoldii,1.559,M,2
smp_6,Alistipes_indistinctus,0,M,2
smp_6,Alistipes_inops,0,M,2
smp_6,Alistipes_obesi,0,M,2
smp_6,Alistipes_sp.,0,M,2
smp_6,Anaerococcus_hydrogenalis,0,M,2
smp_6,Anaerococcus_vaginalis,0,M,2
smp_6,Anaerofustis_stercorihominis,0,M,2
smp_6,Anaeroglobus_geminatus,0,M,2
smp_6,Anaerostipes_caccae,0,M,2
smp_6,Anaerostipes_rhamnosivorans,0,M,2
smp_6,Anaerotruncus_sp.,0,M,2
smp_6,Atopobium_vaginae,0,M,2
smp_6,bacterium_YE57,0,M,2
smp_6,Bacteroidaceae_bacterium,0,M,2
smp_6,Bacteroides_barnesiae,0,M,2
smp_6,Bacteroides_caecigallinarum,0,M,2
smp_6,Bacteroides_clarus,0,M,2
smp_6,Bacteroides_coprocola,0,M,2
smp_6,Bacteroides_coprophilus,0,M,2
smp_6,Bacteroides_eggerthii,0,M,2
smp_6,Bacteroides_finegoldii,0,M,2
smp_6,Bacteroides_massiliensis,0.265,M,2
smp_6,Bacteroides_sartorii,0,M,2
smp_6,Bacteroides_sp.,0,M,2
smp_6,Bacteroides_stercoris,0,M,2
smp_6,Bacteroides_vulgatus,0.364,M,2
smp_6,Barnesiella_viscericola,0,M,2
smp_6,Bifidobacterium_animalis,0,M,2
smp_6,Bifidobacterium_bifidum,0,M,2
smp_6,Bifidobacterium_pullorum,0,M,2
smp_6,Blautia_caecimuris,0.92,M,2
smp_6,Blautia_faecis,0.986,M,2
smp_6,Blautia_hydrogenotrophica,4.29,M,2
smp_6,Blautia_sp.,1.418,M,2
smp_6,Blautia_stercoris,0,M,2
smp_6,Brachyspira_aalborgi,0,M,2
smp_6,Burkholderia_sp.,0,M,2
smp_6,Butyricicoccus_pullicaecorum,0,M,2
smp_6,Butyrivibrio_crossotus,0,M,2
smp_6,Campylobacter_concisus,0,M,2
smp_6,Campylobacter_gracilis,0,M,2
smp_6,Campylobacter_hominis,0,M,2
smp_6,Campylobacter_ureolyticus,0,M,2
smp_6,Candidatus_Babela,0,M,2
smp_6,Candidatus_Fonsibacter,0,M,2
smp_6,Candidatus_Nanopelagicus,0,M,2
smp_6,Candidatus_Stoquefichus,0,M,2
smp_6,Catenibacillus_scindens,0,M,2
smp_6,Christensenella_minuta,0,M,2
smp_6,Chryseobacterium_chaponense,0,M,2
smp_6,Cladosporium_iridis,0,M,2
smp_6,Cloacibacillus_evryensis,0,M,2
smp_6,Clostridiaceae_bacterium,0,M,2
smp_6,Clostridiales_bacterium,0,M,2
smp_6,Clostridium_butyricum,0,M,2
smp_6,Clostridium_paraputrificum,0,M,2
smp_6,Clostridium_perfringens,0,M,2
smp_6,Clostridium_tertium,0,M,2
smp_6,Colletotrichum_nicotianae,0,M,2
smp_6,Collinsella_sp.,0,M,2
smp_6,Collinsella_stercoris,0,M,2
smp_6,Collinsella_tanakaei,0,M,2
smp_6,Coprobacter_secundus,0,M,2
smp_6,Coprococcus_eutactus,0,M,2
smp_6,Corynebacterium_argentoratense,0,M,2
smp_6,Corynebacterium_aurimucosum,0,M,2
smp_6,Corynebacterium_durum,0,M,2
smp_6,Daucus_carota,0,M,2
smp_6,Desulfovibrio_ferrireducens,0,M,2
smp_6,Desulfovibrio_piger,0,M,2
smp_6,Desulfovibrio_sp.,0,M,2
smp_6,Dielma_sp.,0,M,2
smp_6,Eggerthella_sinensis,0,M,2
smp_6,Empedobacter_brevis,0,M,2
smp_6,Eubacteriaceae_bacterium,0,M,2
smp_6,Eubacterium_limosum,0,M,2
smp_6,Eubacterium_ramulus,0,M,2
smp_6,Eubacterium_saphenum,0,M,2
smp_6,Eubacterium_sp.,6.642,M,2
smp_6,Extibacter_muris,0,M,2
smp_6,Ezakiella_peruensis,0,M,2
smp_6,Faecalicatena_fissicatena,0,M,2
smp_6,Faecalicoccus_pleomorphus,0,M,2
smp_6,Faecalitalea_cylindroides,0,M,2
smp_6,Filimonas_sp.,0,M,2
smp_6,Flavonifractor_plautii,0,M,2
smp_6,Fusobacterium_mortiferum,0,M,2
smp_6,Fusobacterium_necrophorum,0,M,2
smp_6,Gabonibacter_massiliensis,0,M,2
smp_6,Gluconobacter_cerinus,0,M,2
smp_6,Gordonibacter_pamelaeae,0,M,2
smp_6,Gymnodinium_aureolum,0,M,2
smp_6,Haemophilus_parahaemolyticus,0,M,2
smp_6,Haemophilus_sputorum,0,M,2
smp_6,Holdemania_filiformis,0.968,M,2
smp_6,Ihubacter_massiliensis,1.863,M,2
smp_6,Ileibacterium_valens,0,M,2
smp_6,Intestinimonas_butyriciproducens,0,M,2
smp_6,Intestinimonas_sp.,0,M,2
smp_6,Joostella_marina,0,M,2
smp_6,Lachnoclostridium_phocaeense,2.539,M,2
smp_6,Lachnospiraceae_bacterium,0,M,2
smp_6,Lactobacillus_delbrueckii,0,M,2
smp_6,Lactobacillus_mucosae,0,M,2
smp_6,Lactobacillus_vaginalis,0,M,2
smp_6,Leptotrichia_sp.,0,M,2
smp_6,Massiliomicrobiota_timonensis,0.731,M,2
smp_6,Megasphaera_micronuciformis,0,M,2
smp_6,Micromonas_commoda,0,M,2
smp_6,Mobiluncus_curtisii,0,M,2
smp_6,Monocercomonoides_sp.,0,M,2
smp_6,Mordavella_sp.,0,M,2
smp_6,Murdochiella_asaccharolytica,0,M,2
smp_6,Murdochiella_vaginalis,0,M,2
smp_6,Myrothecium_gramineum,0,M,2
smp_6,Myrothecium_sp.,0,M,2
smp_6,Negativicoccus_succinicivorans,0,M,2
smp_6,Nephroselmis_pyriformis,0,M,2
smp_6,Odoribacter_laneus,0,M,2
smp_6,Odoribacter_splanchnicus,0.559,M,2
smp_6,Oryza_sativa,0,M,2
smp_6,Oxalobacter_formigenes,0,M,2
smp_6,Parabacteroides_goldsteinii,0,M,2
smp_6,Parabacteroides_johnsonii,0,M,2
smp_6,Parabacteroides_merdae,0.343,M,2
smp_6,Paraphaeosphaeria_neglecta,0,M,2
smp_6,Paraprevotella_xylaniphila,0,M,2
smp_6,Parasutterella_excrementihominis,0,M,2
smp_6,Peptococcus_niger,0,M,2
smp_6,Peptoniphilus_coxii,0,M,2
smp_6,Peptoniphilus_lacrimalis,0,M,2
smp_6,Peptoniphilus_timonensis,0,M,2
smp_6,Peptoniphilus_urinimassiliensis,0,M,2
smp_6,Peptostreptococcus_anaerobius,0,M,2
smp_6,Phalacroma_mitra,0,M,2
smp_6,Polycyclovorans_algicola,0,M,2
smp_6,Porphyromonas_asaccharolytica,0,M,2
smp_6,Porphyromonas_bennonis,0,M,2
smp_6,Porphyromonas_gingivalis,0,M,2
smp_6,Porphyromonas_somerae,0,M,2
smp_6,Prevotella_bergensis,0,M,2
smp_6,Prevotella_bivia,0,M,2
smp_6,Prevotella_buccae,0,M,2
smp_6,Prevotella_buccalis,0,M,2
smp_6,Prevotella_colorans,0,M,2
smp_6,Prevotella_copri,0,M,2
smp_6,Prevotella_denticola,0,M,2
smp_6,Prevotella_disiens,0,M,2
smp_6,Prevotella_histicola,0,M,2
smp_6,Prevotella_melaninogenica,0,M,2
smp_6,Prevotella_oralis,0,M,2
smp_6,Prevotella_shahii,0,M,2
smp_6,Prevotella_stercorea,0,M,2
smp_6,Prevotella_timonensis,0,M,2
smp_6,Prevotellaceae_bacterium,0,M,2
smp_6,Pseudaeromonas_sharmana,0,M,2
smp_6,Pyramidobacter_piscolens,0,M,2
smp_6,Rikenella_microfusus,0,M,2
smp_6,Rikenella_sp.,0,M,2
smp_6,Robinsoniella_peoriensis,0,M,2
smp_6,Roseburia_intestinalis,0,M,2
smp_6,Ruminococcaceae_bacterium,0,M,2
smp_6,Ruminococcus_bicirculans,0.395,M,2
smp_6,Ruminococcus_champanellensis,0,M,2
smp_6,Ruminococcus_lactaris,1.629,M,2
smp_6,Ruminococcus_sp.,0,M,2
smp_6,Sanguibacteroides_justesenii,0,M,2
smp_6,Scapharca_broughtonii,0,M,2
smp_6,Scardovia_wiggsiae,0,M,2
smp_6,Sellimonas_intestinalis,0,M,2
smp_6,Sneathia_amnii,0,M,2
smp_6,Spirochaeta_perfilievii,0,M,2
smp_6,Spirochaeta_psychrophila,0,M,2
smp_6,Streptococcus_agalactiae,0,M,2
smp_6,Streptococcus_mutans,0,M,2
smp_6,Streptococcus_salivarius,0,M,2
smp_6,Streptococcus_sobrinus,0,M,2
smp_6,Strombidium_paracapitatum,0,M,2
smp_6,Succinatimonas_hippei,0,M,2
smp_6,Sutterella_sp.,0,M,2
smp_6,Sutterella_wadsworthensis,0,M,2
smp_6,Tannerella_forsythia,0,M,2
smp_6,Tausonia_sp.,0,M,2
smp_6,Veillonella_magna,0,M,2
smp_6,Weissella_diestrammenae,0,M,2
smp_6,[Clostridium]_aldenense,0,M,2
smp_6,[Clostridium]_colinum,0,M,2
smp_6,[Clostridium]_glycyrrhizinilyticum,1.256,M,2
smp_6,[Clostridium]_hylemonae,0,M,2
smp_6,[Clostridium]_leptum,1.823,M,2
smp_6,[Clostridium]_scindens,4.159,M,2
smp_6,[Clostridium]_spiroforme,6.279,M,2
smp_7,Absiella_argi,0,C,3
smp_7,Absiella_dolichum,0,C,3
smp_7,Acinetobacter_sp.,0,C,3
smp_7,Acinetobacter_ursingii,0,C,3
smp_7,Actinomyces_graevenitzii,0,C,3
smp_7,Actinotignum_schaalii,0,C,3
smp_7,Akkermansia_muciniphila,0,C,3
smp_7,Alistipes_finegoldii,1.634,C,3
smp_7,Alistipes_indistinctus,0,C,3
smp_7,Alistipes_inops,0,C,3
smp_7,Alistipes_obesi,1.147,C,3
smp_7,Alistipes_sp.,0.713,C,3
smp_7,Anaerococcus_hydrogenalis,0,C,3
smp_7,Anaerococcus_vaginalis,0,C,3
smp_7,Anaerofustis_stercorihominis,0,C,3
smp_7,Anaeroglobus_geminatus,0,C,3
smp_7,Anaerostipes_caccae,0,C,3
smp_7,Anaerostipes_rhamnosivorans,0,C,3
smp_7,Anaerotruncus_sp.,0,C,3
smp_7,Atopobium_vaginae,0,C,3
smp_7,bacterium_YE57,0,C,3
smp_7,Bacteroidaceae_bacterium,0,C,3
smp_7,Bacteroides_barnesiae,0,C,3
smp_7,Bacteroides_caecigallinarum,0,C,3
smp_7,Bacteroides_clarus,0,C,3
smp_7,Bacteroides_coprocola,0,C,3
smp_7,Bacteroides_coprophilus,0,C,3
smp_7,Bacteroides_eggerthii,0,C,3
smp_7,Bacteroides_finegoldii,0,C,3
smp_7,Bacteroides_massiliensis,0,C,3
smp_7,Bacteroides_sartorii,0,C,3
smp_7,Bacteroides_sp.,0,C,3
smp_7,Bacteroides_stercoris,0,C,3
smp_7,Bacteroides_vulgatus,1.73,C,3
smp_7,Barnesiella_viscericola,0,C,3
smp_7,Bifidobacterium_animalis,0,C,3
smp_7,Bifidobacterium_bifidum,0,C,3
smp_7,Bifidobacterium_pullorum,0,C,3
smp_7,Blautia_caecimuris,0,C,3
smp_7,Blautia_faecis,0.246,C,3
smp_7,Blautia_hydrogenotrophica,0,C,3
smp_7,Blautia_sp.,0,C,3
smp_7,Blautia_stercoris,0,C,3
smp_7,Brachyspira_aalborgi,0,C,3
smp_7,Burkholderia_sp.,0,C,3
smp_7,Butyricicoccus_pullicaecorum,0,C,3
smp_7,Butyrivibrio_crossotus,0,C,3
smp_7,Campylobacter_concisus,0,C,3
smp_7,Campylobacter_gracilis,0,C,3
smp_7,Campylobacter_hominis,0,C,3
smp_7,Campylobacter_ureolyticus,0,C,3
smp_7,Candidatus_Babela,0,C,3
smp_7,Candidatus_Fonsibacter,0,C,3
smp_7,Candidatus_Nanopelagicus,0,C,3
smp_7,Candidatus_Stoquefichus,0,C,3
smp_7,Catenibacillus_scindens,0,C,3
smp_7,Christensenella_minuta,0,C,3
smp_7,Chryseobacterium_chaponense,0,C,3
smp_7,Cladosporium_iridis,0,C,3
smp_7,Cloacibacillus_evryensis,0,C,3
smp_7,Clostridiaceae_bacterium,0,C,3
smp_7,Clostridiales_bacterium,0,C,3
smp_7,Clostridium_butyricum,0,C,3
smp_7,Clostridium_paraputrificum,0,C,3
smp_7,Clostridium_perfringens,0,C,3
smp_7,Clostridium_tertium,0,C,3
smp_7,Colletotrichum_nicotianae,0,C,3
smp_7,Collinsella_sp.,0,C,3
smp_7,Collinsella_stercoris,0,C,3
smp_7,Collinsella_tanakaei,0,C,3
smp_7,Coprobacter_secundus,0,C,3
smp_7,Coprococcus_eutactus,0,C,3
smp_7,Corynebacterium_argentoratense,0,C,3
smp_7,Corynebacterium_aurimucosum,0,C,3
smp_7,Corynebacterium_durum,0,C,3
smp_7,Daucus_carota,1.029,C,3
smp_7,Desulfovibrio_ferrireducens,0,C,3
smp_7,Desulfovibrio_piger,0,C,3
smp_7,Desulfovibrio_sp.,0,C,3
smp_7,Dielma_sp.,0,C,3
smp_7,Eggerthella_sinensis,0,C,3
smp_7,Empedobacter_brevis,0,C,3
smp_7,Eubacteriaceae_bacterium,0,C,3
smp_7,Eubacterium_limosum,0,C,3
smp_7,Eubacterium_ramulus,0.442,C,3
smp_7,Eubacterium_saphenum,0,C,3
smp_7,Eubacterium_sp.,0,C,3
smp_7,Extibacter_muris,0,C,3
smp_7,Ezakiella_peruensis,0,C,3
smp_7,Faecalicatena_fissicatena,0,C,3
smp_7,Faecalicoccus_pleomorphus,0,C,3
smp_7,Faecalitalea_cylindroides,0,C,3
smp_7,Filimonas_sp.,0,C,3
smp_7,Flavonifractor_plautii,0,C,3
smp_7,Fusobacterium_mortiferum,0,C,3
smp_7,Fusobacterium_necrophorum,0,C,3
smp_7,Gabonibacter_massiliensis,0,C,3
smp_7,Gluconobacter_cerinus,0,C,3
